postpartum,age_grp,From,n,None,Withdrawal,Other.trad,Condom,Pill,Injectable,Implant,IUD,F.sterilization,Other.mod
No,20-25,Implant,6574.618243,0.0963226550745453,0.00183026034561113,0.00141212851768886,0.00308295356035669,0.022148829170664,0.0151727232092764,0.857070158839256,0.00287838754071571,1.61175740492454E-05,6.57861678366118E-05
No,20-25,IUD,1611.470762,0.0900294931447458,6.57639217401067E-05,0.00418120695167548,0.00112417764625373,0.032783495493011,0.0232775415835063,0.0128330234381937,0.835628235498337,1.49342569466593E-05,6.21280655917485E-05
No,20-25,F.sterilization,101.165953,0,0,0,0,0,0,0,0,1,0
No,20-25,Other.mod,239.510703,0.287823380915165,0.000135581501850559,0.00223912798453227,0.0375700145681007,0.0744645137900085,0.0139530273838972,0.0032123990075783,0.000531231091050659,5.14638672247597E-05,0.580019259890592
No,25-35,None,86740.36228,0.881211806619779,0.000527071652206201,0.00569750210240118,0.0111497038662062,0.018465064981379,0.0588969746620886,0.0186055588539805,0.00419586278765268,0.00103575387030031,0.000214700604004794
No,25-35,Withdrawal,1232.520461,0.132277674301774,0.839461880037628,0.000454175372052808,0.000808414981840939,0.00427400306009301,0.0134902345466838,0.00879595988440791,0.000332004098867449,7.85877316337858E-05,2.70659850186913E-05
No,25-35,Other.trad,8402.316549,0.103675384543249,3.85835862263649E-05,0.823806379391537,0.00256707322846782,0.00849051853182703,0.0419944627683679,0.0122816639846871,0.00283081968044032,0.00427892497425019,3.61893109495763E-05
No,25-35,Condom,6651.661734,0.134523195593716,0.0012511291635047,0.00297622849503095,0.813264793792882,0.0105082685090458,0.0161567655626285,0.0198255796371733,0.000392155900892864,9.3913301694254E-05,0.00100797004343098
No,25-35,Pill,21707.434162,0.162925349232827,0.00172832857850141,0.0138243035253712,0.00227271324363101,0.709163110303862,0.0732148761793417,0.0242970910308535,0.0102932403694208,0.00196023534441488,0.000320752191773751
No,25-35,Injectable,61015.489186,0.157713085423005,8.23054430359905E-05,0.0041697356501326,0.00433617279891541,0.0338173794797991,0.772913212916949,0.0192235675084196,0.00584947334594877,0.00154378725098494,0.000351280182810973
No,25-35,Implant,16447.751911,0.0820157780023124,0.00037727615746993,0.00597084710231907,0.0028025298593216,0.0123818382198279,0.0142115842609116,0.877927521754024,0.00166450287952871,7.50002142710406E-05,0.00257312155001512
No,25-35,IUD,5682.107576,0.0680558597483026,3.09427631307936E-05,0.000329874309395908,0.000429789507420062,0.0117303995948601,0.0116719219818082,0.0101963579799694,0.897477688867581,5.32257481554815E-05,2.39394993751E-05
No,25-35,F.sterilization,4192.275611,0,0,0,0,0,0,0,0,1,0
No,25-35,Other.mod,155.302841,0.0718365251150728,2.14464904257648E-05,0.00074351190415183,0.000906263564332926,0.00573412942717132,0.256366753142953,0.00328900317506404,0.000962590218458398,0.000248478514593991,0.659891298447776
No,>35,None,81740.747875,0.953518188789613,0.000172113170287145,0.00389605439696618,0.0031105464670576,0.00849325135733042,0.0185587987561426,0.00759069791683217,0.0018419713782526,0.00281312484510105,5.25292241642357E-06
No,>35,Withdrawal,629.242396,0.0545568025635196,0.91199290485756,0.000254691537565087,0.0273326562678527,0.000344718961808821,0.000548346239144171,0.00480896134419775,8.78467293782584E-05,7.29658285696636E-05,1.05670403162023E-07
No,>35,Other.trad,8284.95307,0.0440068429282222,0.000441591435695572,0.930414331770664,0.0027753236189025,0.00337629744995443,0.0102463673126388,0.00571196608360628,0.00110304800183456,0.00192161461002439,2.61678845673211E-06
No,>35,Condom,3343.35158,0.0858675606289817,1.15142832634833E-05,0.0112523086313532,0.891752784126003,0.004149978381387,0.00348792762395527,0.00320825784292318,0.000135403193693308,0.000132871512899518,1.39377554000109E-06
No,>35,Pill,12475.416697,0.0929091815700396,0.000475129593850242,0.0108752001747909,0.00810985817975439,0.801291771919638,0.052002328767593,0.0204151027197489,0.0113472048886516,0.00221724792651617,0.000356974259416833
No,>35,Injectable,24052.972107,0.104344735151656,0.000840824453759629,0.00857184984850438,0.00872009441231643,0.0245214575718609,0.83080304317841,0.0132603273684968,0.00615879790862345,0.00240893566462507,0.00036993444174668
No,>35,Implant,6871.936068,0.0478186012647577,1.35253256738765E-05,0.000318081338966758,0.00198553627126513,0.0279256967493577,0.00740991869932477,0.896653000193972,0.0177201934273257,0.000148671928471882,6.77480088552988E-06
No,>35,IUD,5618.383441,0.0279858202782902,8.77003818310109E-06,0.00402901562578642,0.00322594080211256,0.0130003154966075,0.00635217062206597,0.0037440462092911,0.936032441968769,0.00561778309615255,3.69586274118E-06
No,>35,F.sterilization,12733.84412,0.00184230373028039,1.48643982272909E-07,3.38730314803253E-06,2.71900549455182E-06,7.56579045898645E-06,1.6616231205605E-05,6.66328771679934E-06,1.56356571467017E-06,0.998119029588115,2.85388386319328E-09
No,>35,Other.mod,209.09453,0.0921061204548443,5.27059205339923E-05,0.000622187206553696,0.000603097841285666,0.00172117938432492,0.100542889053707,0.00103483299429203,0.000402738780223657,0.000244100233880793,0.802670148130353
