"region","space_mo","urban_rural","Freq"
"Oromia","23","urban",31.537193
"Oromia","24","urban",20.930645
"Oromia","25","urban",20.107372
"Oromia","26","urban",6.91551
"Oromia","27","urban",15.737275
"Oromia","28","urban",19.380925
"Oromia","29","urban",34.509025
"Oromia","30","urban",5.781192
"Oromia","31","urban",20.46152
"Oromia","32","urban",7.247945
"Oromia","33","urban",17.199605
"Oromia","34","urban",5.101582
"Oromia","35","urban",23.914064
"Oromia","36","urban",16.705291
"Oromia","37","urban",11.055744
"Oromia","38","urban",9.457346
"Oromia","39","urban",18.623944
"Oromia","40","urban",2.328622
"Oromia","41","urban",20.142438
"Oromia","42","urban",16.607802
"Oromia","43","urban",6.91551
"Oromia","44","urban",5.781192
"Oromia","45","urban",8.554315
"Oromia","46","urban",5.943917
"Oromia","47","urban",13.992827
"Oromia","48","urban",7.075893
"Oromia","49","urban",4.142387
"Oromia","50","urban",16.667226
"Oromia","51","urban",0
"Oromia","52","urban",0
"Oromia","53","urban",8.282621
"Oromia","54","urban",2.773123
"Oromia","55","urban",5.781192
"Oromia","56","urban",0
"Oromia","57","urban",1.466753
"Oromia","58","urban",2.773123
"Oromia","59","urban",15.532908
"Oromia","60","urban",1.466753
"Oromia","61","urban",18.232102
"Oromia","62","urban",5.649547
"Oromia","63","urban",4.142387
"Oromia","64","urban",4.182794
"Oromia","65","urban",0
"Oromia","66","urban",7.862281
"Oromia","67","urban",6.684223
"Oromia","68","urban",12.737109
"Oromia","69","urban",9.3831
"Oromia","70","urban",2.600153
"Oromia","71","urban",2.773123
"Oromia","72","urban",5.373276
"Oromia","73","urban",1.466753
"Oromia","74","urban",4.066906
"Oromia","75","urban",0
"Oromia","76","urban",6.978593
"Oromia","77","urban",0
"Oromia","78","urban",0
"Oromia","79","urban",0
"Oromia","80","urban",0
"Oromia","82","urban",4.142387
"Oromia","83","urban",5.781192
"Oromia","84","urban",2.600153
"Oromia","85","urban",0
"Oromia","86","urban",0
"Oromia","87","urban",2.328622
"Oromia","88","urban",5.373276
"Oromia","89","urban",0
"Oromia","90","urban",1.466753
"Oromia","91","urban",0
"Oromia","92","urban",5.101745
"Oromia","93","urban",0
"Oromia","94","urban",0
"Oromia","95","urban",2.773123
"Oromia","96","urban",0
"Oromia","97","urban",0
"Oromia","98","urban",0
"Oromia","99","urban",4.182794
"Oromia","100","urban",2.501429
"Oromia","101","urban",2.600153
"Oromia","102","urban",0
"Oromia","103","urban",7.793666
"Oromia","104","urban",0
"Oromia","106","urban",2.600153
"Oromia","107","urban",0
"Oromia","108","urban",0
"Oromia","110","urban",0
"Oromia","111","urban",4.182794
"Oromia","113","urban",2.501429
"Oromia","118","urban",5.781192
"Oromia","119","urban",0
"Oromia","120","urban",5.781192
"Oromia","121","urban",0
"Oromia","123","urban",0
"Oromia","126","urban",0
"Oromia","127","urban",0
"Oromia","130","urban",2.773123
"Oromia","131","urban",0
"Oromia","132","urban",2.600153
"Oromia","133","urban",1.466753
"Oromia","134","urban",0
"Oromia","135","urban",0
"Oromia","143","urban",0
"Oromia","144","urban",2.600153
"Oromia","145","urban",2.600153
"Oromia","153","urban",4.182794
"Oromia","159","urban",0
"Oromia","163","urban",0
"Oromia","164","urban",2.600153
"Oromia","183","urban",0
"Oromia","190","urban",0
"Oromia","198","urban",5.781192
"Oromia","8","rural",38.556722
"Oromia","9","rural",143.93697
"Oromia","10","rural",207.314285
"Oromia","11","rural",228.449077
"Oromia","12","rural",253.3298
"Oromia","13","rural",315.448031
"Oromia","14","rural",302.600996
"Oromia","15","rural",227.663093
"Oromia","16","rural",245.647516
"Oromia","17","rural",304.553917
"Oromia","18","rural",290.039228
"Oromia","19","rural",366.687245
"Oromia","20","rural",364.546284
"Oromia","21","rural",435.129636
"Oromia","22","rural",519.281849
"Oromia","23","rural",476.244297
"Oromia","24","rural",523.93426
"Oromia","25","rural",587.175667
"Oromia","26","rural",441.002112
"Oromia","27","rural",444.960955
"Oromia","28","rural",320.263192
"Oromia","29","rural",399.8735
"Oromia","30","rural",320.458561
"Oromia","31","rural",266.716414
"Oromia","32","rural",268.614462
"Oromia","33","rural",364.709318
"Oromia","34","rural",313.213042
"Oromia","35","rural",288.286942
"Oromia","36","rural",316.33014
"Oromia","37","rural",254.191166
"Oromia","38","rural",241.951345
"Oromia","39","rural",171.00204
"Oromia","40","rural",153.013397
"Oromia","41","rural",203.814019
"Oromia","42","rural",125.977342
"Oromia","43","rural",161.722691
"Oromia","44","rural",131.460618
"Oromia","45","rural",179.460279
"Oromia","46","rural",99.765746
"Oromia","47","rural",103.808639
"Oromia","48","rural",109.387557
"Oromia","49","rural",90.545834
"Oromia","50","rural",77.043061
"Oromia","51","rural",121.950971
"Oromia","52","rural",88.984344
"Oromia","53","rural",43.813686
"Oromia","54","rural",86.774288
"Oromia","55","rural",52.718849
"Oromia","56","rural",43.314796
"Oromia","57","rural",34.924582
"Oromia","58","rural",64.31984
"Oromia","59","rural",36.248239
"Oromia","60","rural",43.565554
"Oromia","61","rural",37.332846
"Oromia","62","rural",29.340985
"Oromia","63","rural",20.216847
"Oromia","64","rural",30.338461
"Oromia","65","rural",32.086129
"Oromia","66","rural",35.871091
"Oromia","67","rural",25.402588
"Oromia","68","rural",21.148446
"Oromia","69","rural",17.960335
"Oromia","70","rural",14.453547
"Oromia","71","rural",31.301234
"Oromia","72","rural",34.98597
"Oromia","73","rural",20.946107
"Oromia","74","rural",26.107792
"Oromia","75","rural",19.873973
"Oromia","76","rural",20.748291
"Oromia","77","rural",11.6421
"Oromia","78","rural",11.162822
"Oromia","79","rural",8.048423
"Oromia","80","rural",7.650876
"Oromia","82","rural",17.641404
"Oromia","83","rural",10.038316
"Oromia","84","rural",6.99158
"Oromia","85","rural",10.349959
"Oromia","86","rural",11.493748
"Oromia","87","rural",13.229136
"Oromia","88","rural",7.805811
"Oromia","89","rural",10.11021
"Oromia","90","rural",8.191998
"Oromia","91","rural",2.206645
"Oromia","92","rural",0
"Oromia","93","rural",11.405953
"Oromia","94","rural",2.689534
"Oromia","95","rural",13.125921
"Oromia","96","rural",5.306439
"Oromia","97","rural",8.546256
"Oromia","98","rural",15.594675
"Oromia","99","rural",2.715531
"Oromia","100","rural",5.767273
"Oromia","101","rural",2.532077
"Oromia","102","rural",11.521171
"Oromia","103","rural",6.513049
"Oromia","104","rural",2.42289
"Oromia","106","rural",0
"Oromia","107","rural",2.884223
"Oromia","108","rural",3.112172
"Oromia","110","rural",8.585425
"Oromia","111","rural",0
"Oromia","113","rural",0
"Oromia","118","rural",0
"Oromia","119","rural",2.651529
"Oromia","120","rural",0
"Oromia","121","rural",2.502914
"Oromia","123","rural",3.825025
"Oromia","126","rural",2.885775
"Oromia","127","rural",5.087433
"Oromia","130","rural",11.885964
"Oromia","131","rural",2.206645
"Oromia","132","rural",0
"Oromia","133","rural",0
"Oromia","134","rural",1.976129
"Oromia","135","rural",1.402458
"Oromia","143","rural",2.855975
"Oromia","144","rural",0
"Oromia","145","rural",0
"Oromia","153","rural",0
"Oromia","159","rural",2.899588
"Oromia","163","rural",2.502914
"Oromia","164","rural",0
"Oromia","183","rural",2.532077
"Oromia","190","rural",2.357173
"Oromia","198","rural",0
"SNNPR","7","urban",0
"SNNPR","8","urban",0
"SNNPR","9","urban",4.402199
"SNNPR","10","urban",2.681207
"SNNPR","11","urban",11.737216
"SNNPR","12","urban",6.317883
"SNNPR","13","urban",10.899302
"SNNPR","14","urban",8.043621
"SNNPR","15","urban",7.792415
"SNNPR","16","urban",7.720622
"SNNPR","17","urban",9.811969
"SNNPR","18","urban",11.660301
"SNNPR","19","urban",9.819855
"SNNPR","20","urban",16.955363
"SNNPR","21","urban",37.867737
"SNNPR","22","urban",28.779927
"SNNPR","23","urban",20.09909
"SNNPR","24","urban",24.253457
"SNNPR","25","urban",40.165222
"SNNPR","26","urban",18.831055
"SNNPR","27","urban",16.226763
"SNNPR","28","urban",16.174368
"SNNPR","29","urban",16.335685
"SNNPR","30","urban",16.337057
"SNNPR","31","urban",17.85559
"SNNPR","32","urban",12.975692
"SNNPR","33","urban",22.581033
"SNNPR","34","urban",15.110171
"SNNPR","35","urban",8.685361
"SNNPR","36","urban",10.068104
"SNNPR","37","urban",11.214708
"SNNPR","38","urban",4.402199
"SNNPR","39","urban",13.597353
"SNNPR","40","urban",10.401829
"SNNPR","41","urban",5.310312
"SNNPR","42","urban",13.848254
"SNNPR","43","urban",2.661211
"SNNPR","44","urban",0
"SNNPR","45","urban",2.430001
"SNNPR","46","urban",11.856365
"SNNPR","47","urban",11.729025
"SNNPR","48","urban",0
"SNNPR","49","urban",4.600146
"SNNPR","50","urban",4.281588
"SNNPR","51","urban",5.486685
"SNNPR","52","urban",1.828336
"SNNPR","53","urban",1.828336
"SNNPR","54","urban",3.341674
"SNNPR","55","urban",0
"SNNPR","56","urban",3.262876
"SNNPR","57","urban",2.430001
"SNNPR","58","urban",5.804938
"SNNPR","59","urban",0
"SNNPR","60","urban",1.402739
"SNNPR","61","urban",6.289144
"SNNPR","62","urban",4.600146
"SNNPR","63","urban",1.920208
"SNNPR","64","urban",1.402739
"SNNPR","65","urban",2.681207
"SNNPR","66","urban",0
"SNNPR","67","urban",0.601665
"SNNPR","68","urban",1.938935
"SNNPR","69","urban",0
"SNNPR","70","urban",6.230535
"SNNPR","71","urban",2.661211
"SNNPR","72","urban",1.828336
"SNNPR","73","urban",0
"SNNPR","74","urban",1.740988
"SNNPR","75","urban",0
"SNNPR","76","urban",0
"SNNPR","77","urban",1.828336
"SNNPR","78","urban",3.656672
"SNNPR","79","urban",0
"SNNPR","80","urban",0
"SNNPR","81","urban",4.509543
"SNNPR","82","urban",0.601665
"SNNPR","83","urban",1.828336
"SNNPR","84","urban",0
"SNNPR","85","urban",0
"SNNPR","86","urban",1.402739
"SNNPR","87","urban",0
"SNNPR","88","urban",0
"SNNPR","89","urban",0.601665
"SNNPR","90","urban",1.828336
"SNNPR","91","urban",5.362414
"SNNPR","92","urban",0.601665
"SNNPR","94","urban",0
"SNNPR","95","urban",0
"SNNPR","96","urban",0
"SNNPR","97","urban",1.740988
"SNNPR","98","urban",0.601665
"SNNPR","99","urban",0
"SNNPR","100","urban",0
"SNNPR","101","urban",0.601665
"SNNPR","102","urban",0
"SNNPR","105","urban",0
"SNNPR","106","urban",0
"SNNPR","110","urban",0.601665
"SNNPR","111","urban",0
"SNNPR","112","urban",0
"SNNPR","113","urban",0
"SNNPR","114","urban",0
"SNNPR","116","urban",0
"SNNPR","117","urban",0
"SNNPR","119","urban",0
"SNNPR","121","urban",0
"SNNPR","122","urban",1.740988
"SNNPR","124","urban",0
"SNNPR","126","urban",0
"SNNPR","127","urban",0
"SNNPR","128","urban",0
"SNNPR","129","urban",0
"SNNPR","131","urban",0
"SNNPR","135","urban",0
"SNNPR","136","urban",0
"SNNPR","138","urban",0
"SNNPR","146","urban",0
"SNNPR","154","urban",0
"SNNPR","155","urban",0
"SNNPR","166","urban",0
"SNNPR","197","urban",0
"SNNPR","200","urban",0
"SNNPR","7","rural",1.731889
"SNNPR","8","rural",31.55235
"SNNPR","9","rural",67.731965
"SNNPR","10","rural",71.153454
"SNNPR","11","rural",81.459825
"SNNPR","12","rural",112.694568
"SNNPR","13","rural",118.31205
"SNNPR","14","rural",101.471042
"SNNPR","15","rural",131.711203
"SNNPR","16","rural",143.696658
"SNNPR","17","rural",114.719237
"SNNPR","18","rural",151.315478
"SNNPR","19","rural",160.552315
"SNNPR","20","rural",212.118707
"SNNPR","21","rural",224.778453
"SNNPR","22","rural",270.416594
"SNNPR","23","rural",268.870953
"SNNPR","24","rural",275.410642
"SNNPR","25","rural",315.872726
"SNNPR","26","rural",268.452138
"SNNPR","27","rural",238.67083
"SNNPR","28","rural",201.976427
"SNNPR","29","rural",200.260729
"SNNPR","30","rural",186.64733
"SNNPR","31","rural",171.171425
"SNNPR","32","rural",143.909259
"SNNPR","33","rural",175.40145
"SNNPR","34","rural",149.802338
"SNNPR","35","rural",167.079503
"SNNPR","36","rural",155.918317
"SNNPR","37","rural",148.93892
"SNNPR","38","rural",159.280753
"SNNPR","39","rural",134.827523
"SNNPR","40","rural",109.490662
"SNNPR","41","rural",96.971498
"SNNPR","42","rural",80.786535
"SNNPR","43","rural",76.250755
"SNNPR","44","rural",55.164042
"SNNPR","45","rural",70.123249
"SNNPR","46","rural",80.467645
"SNNPR","47","rural",79.074098
"SNNPR","48","rural",74.072769
"SNNPR","49","rural",58.800054
"SNNPR","50","rural",55.607062
"SNNPR","51","rural",45.556922
"SNNPR","52","rural",40.112664
"SNNPR","53","rural",36.244078
"SNNPR","54","rural",37.590417
"SNNPR","55","rural",37.339694
"SNNPR","56","rural",39.871402
"SNNPR","57","rural",35.067407
"SNNPR","58","rural",27.242348
"SNNPR","59","rural",36.18184
"SNNPR","60","rural",34.598915
"SNNPR","61","rural",27.870019
"SNNPR","62","rural",26.059369
"SNNPR","63","rural",16.069204
"SNNPR","64","rural",21.232257
"SNNPR","65","rural",20.806189
"SNNPR","66","rural",21.136384
"SNNPR","67","rural",23.631081
"SNNPR","68","rural",16.91702
"SNNPR","69","rural",10.707915
"SNNPR","70","rural",11.326586
"SNNPR","71","rural",3.053829
"SNNPR","72","rural",9.458516
"SNNPR","73","rural",12.486287
"SNNPR","74","rural",13.169374
"SNNPR","75","rural",0.908728
"SNNPR","76","rural",13.91541
"SNNPR","77","rural",8.871498
"SNNPR","78","rural",8.350821
"SNNPR","79","rural",1.744384
"SNNPR","80","rural",10.360616
"SNNPR","81","rural",7.194864
"SNNPR","82","rural",7.969466
"SNNPR","83","rural",7.750061
"SNNPR","84","rural",8.394914
"SNNPR","85","rural",9.958286
"SNNPR","86","rural",0
"SNNPR","87","rural",10.265107
"SNNPR","88","rural",1.323396
"SNNPR","89","rural",3.419063
"SNNPR","90","rural",7.179965
"SNNPR","91","rural",1.487217
"SNNPR","92","rural",0
"SNNPR","94","rural",1.605871
"SNNPR","95","rural",12.307169
"SNNPR","96","rural",3.432144
"SNNPR","97","rural",1.744384
"SNNPR","98","rural",1.971435
"SNNPR","99","rural",7.052884
"SNNPR","100","rural",3.313972
"SNNPR","101","rural",3.357604
"SNNPR","102","rural",2.004016
"SNNPR","105","rural",3.746683
"SNNPR","106","rural",2.908272
"SNNPR","110","rural",0
"SNNPR","111","rural",1.503465
"SNNPR","112","rural",4.701419
"SNNPR","113","rural",1.971435
"SNNPR","114","rural",1.503465
"SNNPR","116","rural",2.004016
"SNNPR","117","rural",1.668968
"SNNPR","119","rural",5.318078
"SNNPR","121","rural",8.083686
"SNNPR","122","rural",0
"SNNPR","124","rural",1.168831
"SNNPR","126","rural",1.538548
"SNNPR","127","rural",1.975031
"SNNPR","128","rural",1.939098
"SNNPR","129","rural",0.908728
"SNNPR","131","rural",1.750238
"SNNPR","135","rural",2.17897
"SNNPR","136","rural",1.582356
"SNNPR","138","rural",1.615517
"SNNPR","146","rural",2.112978
"SNNPR","154","rural",2.908272
"SNNPR","155","rural",1.674679
"SNNPR","166","rural",1.605871
"SNNPR","197","rural",1.605871
"SNNPR","200","rural",1.221068
"Somali","7","urban",0
"Somali","8","urban",2.889629
"Somali","9","urban",3.492413
"Somali","10","urban",6.803622
"Somali","11","urban",7.587575
"Somali","12","urban",3.317374
"Somali","13","urban",9.167554
"Somali","14","urban",8.188458
"Somali","15","urban",2.904312
"Somali","16","urban",5.07796
"Somali","17","urban",4.163793
"Somali","18","urban",5.980663
"Somali","19","urban",7.50209
"Somali","20","urban",5.673144
"Somali","21","urban",7.254882
"Somali","22","urban",11.578787
"Somali","23","urban",9.121467
"Somali","24","urban",9.733871
"Somali","25","urban",7.658447
"Somali","26","urban",10.606833
"Somali","27","urban",6.852584
"Somali","28","urban",4.637342
"Somali","29","urban",4.617839
"Somali","30","urban",3.058051
"Somali","31","urban",2.535402
"Somali","32","urban",3.55698
"Somali","33","urban",4.226238
"Somali","34","urban",3.761993
"Somali","35","urban",5.295147
"Somali","36","urban",3.552794
"Somali","37","urban",2.878395
"Somali","38","urban",1.68864
"Somali","39","urban",2.194931
"Somali","40","urban",1.090077
"Somali","41","urban",0.950973
"Somali","42","urban",1.363505
"Somali","43","urban",1.819148
"Somali","44","urban",1.827296
"Somali","45","urban",1.904531
"Somali","46","urban",1.275052
"Somali","47","urban",1.888779
"Somali","48","urban",0.88288
"Somali","49","urban",0.518998
"Somali","50","urban",1.791371
"Somali","51","urban",0.844426
"Somali","52","urban",1.550405
"Somali","53","urban",1.512472
"Somali","54","urban",0.372284
"Somali","55","urban",1.037582
"Somali","56","urban",0.682377
"Somali","57","urban",0.346234
"Somali","58","urban",0.530342
"Somali","59","urban",0.194199
"Somali","60","urban",0.673474
"Somali","61","urban",0.529967
"Somali","62","urban",0.415363
"Somali","63","urban",0.24533
"Somali","64","urban",0.323793
"Somali","65","urban",0.30407
"Somali","66","urban",0.152035
"Somali","67","urban",0
"Somali","68","urban",0.143132
"Somali","69","urban",0.81886
"Somali","70","urban",0.365957
"Somali","71","urban",0.130536
"Somali","72","urban",0.152035
"Somali","73","urban",0.130536
"Somali","74","urban",0.130536
"Somali","75","urban",0
"Somali","76","urban",0
"Somali","77","urban",0
"Somali","78","urban",0
"Somali","79","urban",0
"Somali","82","urban",0
"Somali","83","urban",0
"Somali","84","urban",0.609562
"Somali","85","urban",0.186142
"Somali","87","urban",0.093295
"Somali","88","urban",0.560812
"Somali","89","urban",0
"Somali","91","urban",0
"Somali","92","urban",0.130536
"Somali","93","urban",0
"Somali","94","urban",0
"Somali","96","urban",0.186142
"Somali","97","urban",0
"Somali","98","urban",0.415363
"Somali","99","urban",0
"Somali","101","urban",0
"Somali","105","urban",0
"Somali","107","urban",0.143132
"Somali","111","urban",0
"Somali","113","urban",0.093295
"Somali","116","urban",0.171758
"Somali","117","urban",0.130536
"Somali","122","urban",0.152035
"Somali","139","urban",0
"Somali","140","urban",0.143132
"Somali","141","urban",0
"Somali","145","urban",0.335768
"Somali","156","urban",0
"Somali","157","urban",0
"Somali","165","urban",0
"Somali","169","urban",0
"Somali","7","rural",0.248129
"Somali","8","rural",7.037944
"Somali","9","rural",14.903744
"Somali","10","rural",27.135687
"Somali","11","rural",29.89935
"Somali","12","rural",26.368555
"Somali","13","rural",44.15292
"Somali","14","rural",43.637562
"Somali","15","rural",37.989165
"Somali","16","rural",44.883702
"Somali","17","rural",43.541289
"Somali","18","rural",35.652427
"Somali","19","rural",43.150375
"Somali","20","rural",47.153177
"Somali","21","rural",50.791251
"Somali","22","rural",54.607438
"Somali","23","rural",45.678164
"Somali","24","rural",41.007125
"Somali","25","rural",62.109785
"Somali","26","rural",51.356839
"Somali","27","rural",49.548434
"Somali","28","rural",29.634607
"Somali","29","rural",22.884041
"Somali","30","rural",22.238775
"Somali","31","rural",12.812807
"Somali","32","rural",21.339175
"Somali","33","rural",22.1181
"Somali","34","rural",17.745945
"Somali","35","rural",7.931623
"Somali","36","rural",16.260664
"Somali","37","rural",13.83077
"Somali","38","rural",15.846501
"Somali","39","rural",10.424755
"Somali","40","rural",6.388636
"Somali","41","rural",9.701975
"Somali","42","rural",8.17949
"Somali","43","rural",6.132763
"Somali","44","rural",5.492646
"Somali","45","rural",6.978581
"Somali","46","rural",7.568461
"Somali","47","rural",6.544745
"Somali","48","rural",3.78218
"Somali","49","rural",5.309507
"Somali","50","rural",5.273475
"Somali","51","rural",6.902549
"Somali","52","rural",4.551561
"Somali","53","rural",2.876951
"Somali","54","rural",1.013154
"Somali","55","rural",0.971323
"Somali","56","rural",0.415803
"Somali","57","rural",2.606087
"Somali","58","rural",2.996833
"Somali","59","rural",0.882987
"Somali","60","rural",1.718749
"Somali","61","rural",2.683071
"Somali","62","rural",3.935056
"Somali","63","rural",3.862139
"Somali","64","rural",1.400591
"Somali","65","rural",3.288899
"Somali","66","rural",1.918472
"Somali","67","rural",0.92868
"Somali","68","rural",0.79956
"Somali","69","rural",0.278404
"Somali","70","rural",1.14128
"Somali","71","rural",0
"Somali","72","rural",1.4908
"Somali","73","rural",0.635504
"Somali","74","rural",1.58308
"Somali","75","rural",1.010353
"Somali","76","rural",0.951379
"Somali","77","rural",0.425715
"Somali","78","rural",0.835488
"Somali","79","rural",0.423125
"Somali","82","rural",0.759512
"Somali","83","rural",0.72142
"Somali","84","rural",0.39668
"Somali","85","rural",1.468485
"Somali","87","rural",0.793042
"Somali","88","rural",0.633621
"Somali","89","rural",0.290046
"Somali","91","rural",0.584358
"Somali","92","rural",0.28743
"Somali","93","rural",0.281264
"Somali","94","rural",0.359625
"Somali","96","rural",0
"Somali","97","rural",0.352833
"Somali","98","rural",0.425715
"Somali","99","rural",1.295654
"Somali","101","rural",0.768868
"Somali","105","rural",0.333797
"Somali","107","rural",0
"Somali","111","rural",0.352357
"Somali","113","rural",0
"Somali","116","rural",0.23751
"Somali","117","rural",0
"Somali","122","rural",0.389571
"Somali","139","rural",0.194855
"Somali","140","rural",0
"Somali","141","rural",0.281264
"Somali","145","rural",0
"Somali","156","rural",0.389571
"Somali","157","rural",0.333797
"Somali","165","rural",0.290046
"Somali","169","rural",0.278404
"Tigray","8","urban",0
"Tigray","9","urban",1.811342
"Tigray","10","urban",1.825339
"Tigray","11","urban",2.270857
"Tigray","12","urban",1.759914
"Tigray","13","urban",1.961455
"Tigray","14","urban",1.509904
"Tigray","15","urban",2.538348
"Tigray","16","urban",6.322371
"Tigray","17","urban",3.819163
"Tigray","18","urban",3.046056
"Tigray","19","urban",0.825455
"Tigray","20","urban",6.102482
"Tigray","21","urban",5.468679
"Tigray","22","urban",7.424585
"Tigray","23","urban",4.56996
"Tigray","24","urban",11.700235
"Tigray","25","urban",4.888312
"Tigray","26","urban",7.065541
"Tigray","27","urban",6.11788
"Tigray","28","urban",8.381685
"Tigray","29","urban",7.663778
"Tigray","30","urban",8.291976
"Tigray","31","urban",4.182245
"Tigray","32","urban",8.682733
"Tigray","33","urban",8.868134
"Tigray","34","urban",2.928538
"Tigray","35","urban",7.285827
"Tigray","36","urban",8.687628
"Tigray","37","urban",9.232678
"Tigray","38","urban",5.366736
"Tigray","39","urban",6.59969
"Tigray","40","urban",5.199898
"Tigray","41","urban",2.806789
"Tigray","42","urban",8.046786
"Tigray","43","urban",6.593083
"Tigray","44","urban",5.060211
"Tigray","45","urban",2.279236
"Tigray","46","urban",2.730687
"Tigray","47","urban",7.090765
"Tigray","48","urban",4.437737
"Tigray","49","urban",6.549119
"Tigray","50","urban",4.756817
"Tigray","51","urban",1.509904
"Tigray","52","urban",4.798557
"Tigray","53","urban",2.922468
"Tigray","54","urban",2.996497
"Tigray","55","urban",0
"Tigray","56","urban",4.88445
"Tigray","57","urban",3.047526
"Tigray","58","urban",2.126997
"Tigray","59","urban",1.45843
"Tigray","60","urban",3.465089
"Tigray","61","urban",2.511682
"Tigray","62","urban",6.287233
"Tigray","63","urban",1.528454
"Tigray","64","urban",3.371646
"Tigray","65","urban",1.575712
"Tigray","66","urban",1.023459
"Tigray","67","urban",2.459559
"Tigray","68","urban",2.064835
"Tigray","69","urban",2.426682
"Tigray","70","urban",1.928608
"Tigray","71","urban",5.557827
"Tigray","72","urban",3.234804
"Tigray","73","urban",5.352761
"Tigray","74","urban",2.003381
"Tigray","75","urban",0.787829
"Tigray","76","urban",0.740625
"Tigray","77","urban",0.754952
"Tigray","78","urban",0.672931
"Tigray","79","urban",1.22513
"Tigray","80","urban",1.680715
"Tigray","81","urban",0.754952
"Tigray","82","urban",0.451551
"Tigray","83","urban",0.530905
"Tigray","84","urban",0.23563
"Tigray","85","urban",0
"Tigray","86","urban",0.740625
"Tigray","87","urban",0.787829
"Tigray","88","urban",1.044807
"Tigray","89","urban",0.530905
"Tigray","90","urban",3.953042
"Tigray","91","urban",0.463266
"Tigray","92","urban",0.772918
"Tigray","93","urban",1.689696
"Tigray","94","urban",0.85526
"Tigray","95","urban",0
"Tigray","96","urban",0.754952
"Tigray","97","urban",0
"Tigray","98","urban",0
"Tigray","99","urban",0.825455
"Tigray","100","urban",0.916778
"Tigray","102","urban",0.825455
"Tigray","103","urban",1.620256
"Tigray","104","urban",0.754952
"Tigray","105","urban",0.787829
"Tigray","106","urban",1.262756
"Tigray","107","urban",0
"Tigray","108","urban",0.85526
"Tigray","109","urban",0
"Tigray","110","urban",0.437301
"Tigray","111","urban",0.703478
"Tigray","114","urban",0
"Tigray","115","urban",2.33651
"Tigray","117","urban",0.530905
"Tigray","118","urban",0
"Tigray","119","urban",0
"Tigray","121","urban",0
"Tigray","123","urban",1.362458
"Tigray","124","urban",0
"Tigray","125","urban",0
"Tigray","126","urban",0.825455
"Tigray","128","urban",0
"Tigray","129","urban",0
"Tigray","132","urban",0.754952
"Tigray","133","urban",0
"Tigray","135","urban",0
"Tigray","137","urban",0.530905
"Tigray","143","urban",0.703478
"Tigray","144","urban",0
"Tigray","148","urban",0.437301
"Tigray","151","urban",0.607506
"Tigray","153","urban",0.916778
"Tigray","154","urban",0.825455
"Tigray","169","urban",0
"Tigray","170","urban",0
"Tigray","8","rural",1.857249
"Tigray","9","rural",7.245321
"Tigray","10","rural",10.559736
"Tigray","11","rural",13.361686
"Tigray","12","rural",12.121197
"Tigray","13","rural",13.391639
"Tigray","14","rural",15.16664
"Tigray","15","rural",19.4612
"Tigray","16","rural",18.743267
"Tigray","17","rural",27.104039
"Tigray","18","rural",28.638145
"Tigray","19","rural",26.55308
"Tigray","20","rural",27.47882
"Tigray","21","rural",37.031649
"Tigray","22","rural",40.930466
"Tigray","23","rural",55.070215
"Tigray","24","rural",48.890129
"Tigray","25","rural",63.410649
"Tigray","26","rural",52.533476
"Tigray","27","rural",69.348132
"Tigray","28","rural",43.428537
"Tigray","29","rural",50.302846
"Tigray","30","rural",52.384773
"Tigray","31","rural",57.650899
"Tigray","32","rural",66.134099
"Tigray","33","rural",47.930792
"Tigray","34","rural",64.124389
"Tigray","35","rural",70.355029
"Tigray","36","rural",53.743487
"Tigray","37","rural",58.457858
"Tigray","38","rural",48.349306
"Tigray","39","rural",37.90459
"Tigray","40","rural",36.164729
"Tigray","41","rural",33.273627
"Tigray","42","rural",36.276443
"Tigray","43","rural",28.477576
"Tigray","44","rural",21.59523
"Tigray","45","rural",23.273063
"Tigray","46","rural",23.439251
"Tigray","47","rural",16.358932
"Tigray","48","rural",27.288578
"Tigray","49","rural",20.816202
"Tigray","50","rural",33.519867
"Tigray","51","rural",14.311572
"Tigray","52","rural",15.543856
"Tigray","53","rural",11.59537
"Tigray","54","rural",17.861094
"Tigray","55","rural",15.990436
"Tigray","56","rural",16.727072
"Tigray","57","rural",8.975996
"Tigray","58","rural",9.131704
"Tigray","59","rural",14.190237
"Tigray","60","rural",6.819095
"Tigray","61","rural",13.465482
"Tigray","62","rural",5.663255
"Tigray","63","rural",5.350805
"Tigray","64","rural",6.329967
"Tigray","65","rural",5.546599
"Tigray","66","rural",4.615579
"Tigray","67","rural",5.132791
"Tigray","68","rural",4.796241
"Tigray","69","rural",4.005401
"Tigray","70","rural",9.533633
"Tigray","71","rural",5.564142
"Tigray","72","rural",4.278534
"Tigray","73","rural",4.716919
"Tigray","74","rural",6.01218
"Tigray","75","rural",1.571109
"Tigray","76","rural",2.902721
"Tigray","77","rural",5.074172
"Tigray","78","rural",4.55578
"Tigray","79","rural",3.774968
"Tigray","80","rural",0.465551
"Tigray","81","rural",6.748929
"Tigray","82","rural",2.997046
"Tigray","83","rural",3.569431
"Tigray","84","rural",3.059955
"Tigray","85","rural",1.126859
"Tigray","86","rural",1.189694
"Tigray","87","rural",1.278832
"Tigray","88","rural",3.033054
"Tigray","89","rural",2.612684
"Tigray","90","rural",2.133462
"Tigray","91","rural",2.532678
"Tigray","92","rural",3.091891
"Tigray","93","rural",1.366688
