"age","edu","parity","cum.percent"
34,21,"4",0
35,21,"4",0
36,21,"4",0
37,21,"4",0
38,21,"4",0
39,21,"4",0
40,21,"4",0
41,21,"4",0
42,21,"4",0
43,21,"4",0
44,21,"4",0
45,21,"4",0
46,21,"4",0
47,21,"4",0
48,21,"4",0
49,21,"4",0
15,21,"5",NA
16,21,"5",NA
17,21,"5",NA
18,21,"5",NA
19,21,"5",NA
20,21,"5",NA
21,21,"5",NA
22,21,"5",NA
23,21,"5",0
24,21,"5",0
25,21,"5",0
26,21,"5",0
27,21,"5",0
28,21,"5",0
29,21,"5",0
30,21,"5",0
31,21,"5",0
32,21,"5",0
33,21,"5",0
34,21,"5",0
35,21,"5",0
36,21,"5",0
37,21,"5",0
38,21,"5",0
39,21,"5",0
40,21,"5",0
41,21,"5",0
42,21,"5",0
43,21,"5",0
44,21,"5",0
45,21,"5",0
46,21,"5",0
47,21,"5",0
48,21,"5",0
49,21,"5",0
15,21,"6",NA
16,21,"6",NA
17,21,"6",NA
18,21,"6",NA
19,21,"6",NA
20,21,"6",NA
21,21,"6",NA
22,21,"6",NA
23,21,"6",NA
24,21,"6",NA
25,21,"6",0
26,21,"6",0
27,21,"6",0
28,21,"6",0
29,21,"6",0
30,21,"6",0
31,21,"6",0
32,21,"6",0
33,21,"6",0
34,21,"6",0
35,21,"6",0
36,21,"6",0
37,21,"6",0
38,21,"6",0
39,21,"6",0
40,21,"6",0
41,21,"6",0
42,21,"6",0
43,21,"6",0
44,21,"6",0
45,21,"6",0
46,21,"6",0
47,21,"6",0
48,21,"6",0
49,21,"6",0
15,20,"0",0
16,20,"0",0
17,20,"0",0
18,20,"0",0
19,20,"0",0
20,20,"0",0
21,20,"0",0
22,20,"0",0
23,20,"0",0
24,20,"0",0
25,20,"0",0
26,20,"0",0
27,20,"0",0
28,20,"0",0
29,20,"0",0
30,20,"0",0
31,20,"0",0
32,20,"0",0
33,20,"0",0
34,20,"0",0
35,20,"0",0
36,20,"0",0
37,20,"0",0
38,20,"0",0
39,20,"0",0
40,20,"0",0
41,20,"0",0
42,20,"0",0
43,20,"0",0
44,20,"0",0
45,20,"0",0
46,20,"0",0
47,20,"0",0
48,20,"0",0
49,20,"0",0
15,20,"1",0
16,20,"1",0
17,20,"1",0
18,20,"1",0
19,20,"1",0
20,20,"1",0
21,20,"1",0
22,20,"1",0
23,20,"1",0
24,20,"1",0
25,20,"1",0
26,20,"1",0
27,20,"1",0.0105316967627674
28,20,"1",0
29,20,"1",0
30,20,"1",0
31,20,"1",0
32,20,"1",0
33,20,"1",0
34,20,"1",0.242230502623865
35,20,"1",0
36,20,"1",0
37,20,"1",0
38,20,"1",0
39,20,"1",0
40,20,"1",0
41,20,"1",0
42,20,"1",0
43,20,"1",0
44,20,"1",0
45,20,"1",0
46,20,"1",0
47,20,"1",0
48,20,"1",0
49,20,"1",0
15,20,"2",NA
16,20,"2",NA
17,20,"2",0
18,20,"2",0
19,20,"2",0
20,20,"2",0
21,20,"2",0
22,20,"2",0
23,20,"2",0
24,20,"2",0
25,20,"2",0
26,20,"2",0
27,20,"2",0
28,20,"2",0
29,20,"2",0
30,20,"2",0
31,20,"2",0
32,20,"2",0
33,20,"2",0
34,20,"2",0
35,20,"2",0
36,20,"2",0
37,20,"2",0
38,20,"2",0.0887249690721936
39,20,"2",0
40,20,"2",0
41,20,"2",0
42,20,"2",0
43,20,"2",0
44,20,"2",0
45,20,"2",0
46,20,"2",0
47,20,"2",0
48,20,"2",0
49,20,"2",0
15,20,"3",NA
16,20,"3",NA
17,20,"3",NA
18,20,"3",NA
19,20,"3",0
20,20,"3",0
21,20,"3",0
22,20,"3",0
23,20,"3",0
24,20,"3",0
25,20,"3",0
26,20,"3",0
27,20,"3",0
28,20,"3",0
29,20,"3",0
30,20,"3",0
31,20,"3",0
32,20,"3",0
33,20,"3",0
34,20,"3",0
35,20,"3",0.0514121701500093
36,20,"3",0
37,20,"3",0
38,20,"3",0
39,20,"3",0
40,20,"3",0
41,20,"3",0
42,20,"3",0
43,20,"3",0
44,20,"3",0
45,20,"3",0
46,20,"3",0
47,20,"3",0
48,20,"3",0
49,20,"3",0
15,20,"4",NA
16,20,"4",NA
17,20,"4",NA
18,20,"4",NA
19,20,"4",NA
20,20,"4",0
21,20,"4",0
22,20,"4",0
23,20,"4",0
24,20,"4",0
25,20,"4",0
26,20,"4",0
27,20,"4",0.0744036911194354
28,20,"4",0
29,20,"4",0
30,20,"4",0
31,20,"4",0
32,20,"4",0
33,20,"4",0
34,20,"4",0
35,20,"4",0
36,20,"4",0
37,20,"4",0
38,20,"4",0
39,20,"4",0
40,20,"4",0
41,20,"4",0
42,20,"4",0
43,20,"4",0
44,20,"4",0
45,20,"4",0
46,20,"4",0
47,20,"4",0
48,20,"4",0
49,20,"4",0
15,20,"5",NA
16,20,"5",NA
17,20,"5",NA
18,20,"5",NA
19,20,"5",NA
20,20,"5",NA
21,20,"5",NA
22,20,"5",NA
23,20,"5",0
24,20,"5",0
25,20,"5",0
26,20,"5",0
27,20,"5",0
28,20,"5",0
29,20,"5",0
30,20,"5",0
31,20,"5",0
32,20,"5",0
33,20,"5",0
34,20,"5",0
35,20,"5",0
36,20,"5",0
37,20,"5",0
38,20,"5",0
39,20,"5",0
40,20,"5",0
41,20,"5",0
42,20,"5",0
43,20,"5",0
44,20,"5",0
45,20,"5",0
46,20,"5",0
47,20,"5",0
48,20,"5",0
49,20,"5",0
15,20,"6",NA
16,20,"6",NA
17,20,"6",NA
18,20,"6",NA
19,20,"6",NA
20,20,"6",NA
21,20,"6",NA
22,20,"6",NA
23,20,"6",NA
24,20,"6",NA
25,20,"6",0
26,20,"6",0
27,20,"6",0
28,20,"6",0
29,20,"6",0
30,20,"6",0
31,20,"6",0
32,20,"6",0
33,20,"6",0
34,20,"6",0
35,20,"6",0
36,20,"6",0
37,20,"6",0
38,20,"6",0
39,20,"6",0
40,20,"6",0
41,20,"6",0
42,20,"6",0
43,20,"6",0
44,20,"6",0
45,20,"6",0
46,20,"6",0
47,20,"6",0
48,20,"6",0
49,20,"6",0
15,19,"0",0
16,19,"0",0
17,19,"0",0
18,19,"0",0
19,19,"0",0
20,19,"0",0
21,19,"0",0
22,19,"0",0
23,19,"0",0
24,19,"0",0
25,19,"0",0
26,19,"0",0
27,19,"0",0
28,19,"0",0
29,19,"0",0
30,19,"0",0
31,19,"0",0
32,19,"0",0
33,19,"0",0
34,19,"0",0.0327298350198365
35,19,"0",0
36,19,"0",0
37,19,"0",0
38,19,"0",0
39,19,"0",0
40,19,"0",0
41,19,"0",0
42,19,"0",0
43,19,"0",0
44,19,"0",0
45,19,"0",0
46,19,"0",0
47,19,"0",0
48,19,"0",0
49,19,"0",0
15,19,"1",0
16,19,"1",0
17,19,"1",0
18,19,"1",0
19,19,"1",0
20,19,"1",0
21,19,"1",0
22,19,"1",0
23,19,"1",0
24,19,"1",0
25,19,"1",0
26,19,"1",0
27,19,"1",0.0105316967627674
28,19,"1",0
29,19,"1",0
30,19,"1",0
31,19,"1",0
32,19,"1",0
33,19,"1",0
34,19,"1",0.242230502623865
35,19,"1",0
36,19,"1",0
37,19,"1",0
38,19,"1",0
39,19,"1",0
40,19,"1",0
41,19,"1",0
42,19,"1",0
43,19,"1",0
44,19,"1",0
45,19,"1",0
46,19,"1",0
47,19,"1",0
48,19,"1",0
49,19,"1",0
15,19,"2",NA
16,19,"2",NA
17,19,"2",0
18,19,"2",0
19,19,"2",0
20,19,"2",0
21,19,"2",0
22,19,"2",0
23,19,"2",0
24,19,"2",0
25,19,"2",0
26,19,"2",0
27,19,"2",0
28,19,"2",0
29,19,"2",0
30,19,"2",0
31,19,"2",0
32,19,"2",0
33,19,"2",0
34,19,"2",0
35,19,"2",0
36,19,"2",0
37,19,"2",0
38,19,"2",0.0887249690721936
39,19,"2",0
40,19,"2",0
41,19,"2",0
42,19,"2",0
43,19,"2",0
44,19,"2",0
45,19,"2",0
46,19,"2",0
47,19,"2",0
48,19,"2",0
49,19,"2",0
15,19,"3",NA
16,19,"3",NA
17,19,"3",NA
18,19,"3",NA
19,19,"3",0
20,19,"3",0
21,19,"3",0
22,19,"3",0
23,19,"3",0
24,19,"3",0
25,19,"3",0
26,19,"3",0
27,19,"3",0
28,19,"3",0
29,19,"3",0
30,19,"3",0
31,19,"3",0
32,19,"3",0
33,19,"3",0
34,19,"3",0
35,19,"3",0.0514121701500093
36,19,"3",0
37,19,"3",0
38,19,"3",0
39,19,"3",0
40,19,"3",0
41,19,"3",0.25743313575537
42,19,"3",0
43,19,"3",0
44,19,"3",0
45,19,"3",0
46,19,"3",0
47,19,"3",0
48,19,"3",0
49,19,"3",0
15,19,"4",NA
16,19,"4",NA
17,19,"4",NA
18,19,"4",NA
19,19,"4",NA
20,19,"4",0
21,19,"4",0
22,19,"4",0
23,19,"4",0
24,19,"4",0
25,19,"4",0
26,19,"4",0
27,19,"4",0.0744036911194354
28,19,"4",0
29,19,"4",0
30,19,"4",0
31,19,"4",0
32,19,"4",0
33,19,"4",0
34,19,"4",0
35,19,"4",0
36,19,"4",0
37,19,"4",0
38,19,"4",0
39,19,"4",0
40,19,"4",0
41,19,"4",0
42,19,"4",0
43,19,"4",0
44,19,"4",0
45,19,"4",0
46,19,"4",0
47,19,"4",0
48,19,"4",0
49,19,"4",0
15,19,"5",NA
16,19,"5",NA
17,19,"5",NA
18,19,"5",NA
19,19,"5",NA
20,19,"5",NA
21,19,"5",NA
22,19,"5",NA
23,19,"5",0
24,19,"5",0
25,19,"5",0
26,19,"5",0
27,19,"5",0
28,19,"5",0
29,19,"5",0
30,19,"5",0
31,19,"5",0
32,19,"5",0
33,19,"5",0
34,19,"5",0
35,19,"5",0
36,19,"5",0
37,19,"5",0
38,19,"5",0
39,19,"5",0
40,19,"5",0
41,19,"5",0
42,19,"5",0
43,19,"5",0
44,19,"5",0
45,19,"5",0
46,19,"5",0
47,19,"5",0
48,19,"5",0
49,19,"5",0
15,19,"6",NA
16,19,"6",NA
17,19,"6",NA
18,19,"6",NA
19,19,"6",NA
20,19,"6",NA
21,19,"6",NA
22,19,"6",NA
23,19,"6",NA
24,19,"6",NA
25,19,"6",0
26,19,"6",0
27,19,"6",0
28,19,"6",0
29,19,"6",0
30,19,"6",0
31,19,"6",0
32,19,"6",0
33,19,"6",0
34,19,"6",0
35,19,"6",0
36,19,"6",0
37,19,"6",0
38,19,"6",0
39,19,"6",0
40,19,"6",0
41,19,"6",0
42,19,"6",0
43,19,"6",0
44,19,"6",0
45,19,"6",0
46,19,"6",0
47,19,"6",0
48,19,"6",0
49,19,"6",0
15,18,"0",0
16,18,"0",0
17,18,"0",0
18,18,"0",0
19,18,"0",0
20,18,"0",0
21,18,"0",0
22,18,"0",0
23,18,"0",0
24,18,"0",0
25,18,"0",0
26,18,"0",0.00192490372718361
27,18,"0",0.0565677049077914
28,18,"0",0.0782020563960797
29,18,"0",0
30,18,"0",0.0552809847226817
31,18,"0",0
32,18,"0",0
33,18,"0",0
34,18,"0",0.242964794449205
35,18,"0",0.173043556284997
36,18,"0",0
37,18,"0",0
38,18,"0",0
39,18,"0",0
40,18,"0",0
41,18,"0",0
42,18,"0",0
43,18,"0",0
44,18,"0",0
45,18,"0",0
46,18,"0",0
47,18,"0",0
48,18,"0",0
49,18,"0",0
15,18,"1",0
16,18,"1",0
17,18,"1",0
18,18,"1",0
19,18,"1",0
20,18,"1",0
21,18,"1",0
22,18,"1",0
23,18,"1",0
24,18,"1",0
25,18,"1",0
26,18,"1",0
27,18,"1",0.0105316967627674
28,18,"1",0.0195524148061486
29,18,"1",0
30,18,"1",0
31,18,"1",0.019392275295181
32,18,"1",0
33,18,"1",0
34,18,"1",0.242230502623865
35,18,"1",0
36,18,"1",0
37,18,"1",0
38,18,"1",0
39,18,"1",0
40,18,"1",0
41,18,"1",0
42,18,"1",0
43,18,"1",0
44,18,"1",0
45,18,"1",0
46,18,"1",0
47,18,"1",0
48,18,"1",0
49,18,"1",0
15,18,"2",NA
16,18,"2",NA
17,18,"2",0
18,18,"2",0
19,18,"2",0
20,18,"2",0
21,18,"2",0
22,18,"2",0
23,18,"2",0
24,18,"2",0
25,18,"2",0
26,18,"2",0
27,18,"2",0
28,18,"2",0
29,18,"2",0
30,18,"2",0.0727940117254646
31,18,"2",0
32,18,"2",0.0839492693909803
33,18,"2",0
34,18,"2",0
35,18,"2",0
36,18,"2",0.108396420254559
37,18,"2",0
38,18,"2",0.0887249690721936
39,18,"2",0
40,18,"2",0
41,18,"2",0
42,18,"2",0.287341418177058
43,18,"2",0
44,18,"2",0
45,18,"2",0
46,18,"2",0
47,18,"2",0
48,18,"2",0
49,18,"2",0
15,18,"3",NA
16,18,"3",NA
17,18,"3",NA
18,18,"3",NA
19,18,"3",0
20,18,"3",0
21,18,"3",0
22,18,"3",0
23,18,"3",0
24,18,"3",0
25,18,"3",0
26,18,"3",0
27,18,"3",0
28,18,"3",0
29,18,"3",0
30,18,"3",0
31,18,"3",0
32,18,"3",0
33,18,"3",0
34,18,"3",0
35,18,"3",0.0514121701500093
36,18,"3",0
37,18,"3",0
38,18,"3",0
39,18,"3",0
40,18,"3",0
41,18,"3",0.25743313575537
42,18,"3",0
43,18,"3",0
44,18,"3",0
45,18,"3",0.135542829350254
46,18,"3",0
47,18,"3",0
48,18,"3",0
49,18,"3",0
15,18,"4",NA
16,18,"4",NA
17,18,"4",NA
18,18,"4",NA
19,18,"4",NA
20,18,"4",0
21,18,"4",0
22,18,"4",0
23,18,"4",0
24,18,"4",0
25,18,"4",0
26,18,"4",0
27,18,"4",0.0744036911194354
28,18,"4",0
29,18,"4",0
30,18,"4",0
31,18,"4",0
32,18,"4",0
33,18,"4",0
34,18,"4",0
35,18,"4",0
36,18,"4",0
37,18,"4",0
38,18,"4",0
39,18,"4",0
40,18,"4",0
41,18,"4",0
42,18,"4",0
43,18,"4",0
44,18,"4",0
45,18,"4",0
46,18,"4",0
47,18,"4",0
48,18,"4",0
49,18,"4",0
15,18,"5",NA
16,18,"5",NA
17,18,"5",NA
18,18,"5",NA
19,18,"5",NA
20,18,"5",NA
21,18,"5",NA
22,18,"5",NA
23,18,"5",0
24,18,"5",0
25,18,"5",0
26,18,"5",0
27,18,"5",0
28,18,"5",0
29,18,"5",0
30,18,"5",0
31,18,"5",0
32,18,"5",0
33,18,"5",0
34,18,"5",0
35,18,"5",0
36,18,"5",0
37,18,"5",0
38,18,"5",0
39,18,"5",0
40,18,"5",0
41,18,"5",0
42,18,"5",0
43,18,"5",0
44,18,"5",0
45,18,"5",0
46,18,"5",0
47,18,"5",0
48,18,"5",0
49,18,"5",0
15,18,"6",NA
16,18,"6",NA
17,18,"6",NA
18,18,"6",NA
19,18,"6",NA
20,18,"6",NA
21,18,"6",NA
22,18,"6",NA
23,18,"6",NA
24,18,"6",NA
25,18,"6",0
26,18,"6",0
27,18,"6",0
28,18,"6",0
29,18,"6",0
30,18,"6",0
31,18,"6",0
32,18,"6",0
33,18,"6",0
34,18,"6",0
35,18,"6",0
36,18,"6",0
37,18,"6",0
38,18,"6",0
39,18,"6",0
40,18,"6",0
41,18,"6",0
42,18,"6",0
43,18,"6",0
44,18,"6",0
45,18,"6",0
46,18,"6",0
47,18,"6",0
48,18,"6",0
49,18,"6",0
15,17,"0",0
16,17,"0",0
17,17,"0",0
18,17,"0",0
19,17,"0",0
20,17,"0",0
21,17,"0",0
22,17,"0",0
23,17,"0",0.00574420776349938
24,17,"0",0
25,17,"0",0
26,17,"0",0.00192490372718361
27,17,"0",0.0597437907243847
28,17,"0",0.0782020563960797
29,17,"0",0
30,17,"0",0.0552809847226817
31,17,"0",0
32,17,"0",0
33,17,"0",0
34,17,"0",0.242964794449205
35,17,"0",0.173043556284997
36,17,"0",0
37,17,"0",0
38,17,"0",0
39,17,"0",0
40,17,"0",0
41,17,"0",0
42,17,"0",0
43,17,"0",0.191542699263196
44,17,"0",0
45,17,"0",0
46,17,"0",0
47,17,"0",0
48,17,"0",0
49,17,"0",0
15,17,"1",0
16,17,"1",0
17,17,"1",0
18,17,"1",0
19,17,"1",0
20,17,"1",0
21,17,"1",0
22,17,"1",0
23,17,"1",0
24,17,"1",0
25,17,"1",0
26,17,"1",0
27,17,"1",0.0105316967627674
28,17,"1",0.0195524148061486
29,17,"1",0.0267210072451069
30,17,"1",0.00452243570252349
31,17,"1",0.019392275295181
32,17,"1",0.0304963759577901
33,17,"1",0
34,17,"1",0.361470900333407
35,17,"1",0
36,17,"1",0
37,17,"1",0
38,17,"1",0
39,17,"1",0
40,17,"1",0
41,17,"1",0
42,17,"1",0
43,17,"1",0
44,17,"1",0
45,17,"1",0
46,17,"1",0
47,17,"1",0
48,17,"1",0
49,17,"1",0
15,17,"2",NA
16,17,"2",NA
17,17,"2",0
18,17,"2",0
19,17,"2",0
20,17,"2",0
21,17,"2",0
22,17,"2",0
23,17,"2",0
24,17,"2",0.0520136030511909
25,17,"2",0
26,17,"2",0
27,17,"2",0
28,17,"2",0
29,17,"2",0.0150354978760138
30,17,"2",0.0727940117254646
31,17,"2",0
32,17,"2",0.0839492693909803
33,17,"2",0
34,17,"2",0.0623839393515
35,17,"2",0
36,17,"2",0.108396420254559
37,17,"2",0
38,17,"2",0.0887249690721936
39,17,"2",0
40,17,"2",0
41,17,"2",0
42,17,"2",0.287341418177058
43,17,"2",0
44,17,"2",0
45,17,"2",0
46,17,"2",0
47,17,"2",0
48,17,"2",0
49,17,"2",0
15,17,"3",NA
16,17,"3",NA
17,17,"3",NA
18,17,"3",NA
19,17,"3",0
20,17,"3",0
21,17,"3",0
22,17,"3",0
23,17,"3",0
24,17,"3",0
25,17,"3",0
26,17,"3",0
27,17,"3",0
28,17,"3",0
29,17,"3",0
30,17,"3",0
31,17,"3",0
32,17,"3",0
33,17,"3",0
34,17,"3",0
35,17,"3",0.0514121701500093
36,17,"3",0
37,17,"3",0
38,17,"3",0
39,17,"3",0
40,17,"3",0.0489854333941065
41,17,"3",0.25743313575537
42,17,"3",0
43,17,"3",0
44,17,"3",0
45,17,"3",0.135542829350254
46,17,"3",0
47,17,"3",0
48,17,"3",0
49,17,"3",0
15,17,"4",NA
16,17,"4",NA
17,17,"4",NA
18,17,"4",NA
19,17,"4",NA
20,17,"4",0
21,17,"4",0
22,17,"4",0
23,17,"4",0
24,17,"4",0
25,17,"4",0
26,17,"4",0
27,17,"4",0.0744036911194354
28,17,"4",0
29,17,"4",0
30,17,"4",0
31,17,"4",0
32,17,"4",0
33,17,"4",0
34,17,"4",0
35,17,"4",0.00470440269087116
36,17,"4",0
37,17,"4",0
38,17,"4",0
39,17,"4",0
40,17,"4",0
41,17,"4",0
42,17,"4",0
43,17,"4",0
44,17,"4",0
45,17,"4",0
46,17,"4",0
47,17,"4",0
48,17,"4",0
49,17,"4",0
15,17,"5",NA
16,17,"5",NA
17,17,"5",NA
18,17,"5",NA
19,17,"5",NA
20,17,"5",NA
21,17,"5",NA
22,17,"5",NA
23,17,"5",0
24,17,"5",0
25,17,"5",0
26,17,"5",0
27,17,"5",0
28,17,"5",0
29,17,"5",0
30,17,"5",0
31,17,"5",0
32,17,"5",0
33,17,"5",0
34,17,"5",0
35,17,"5",0
36,17,"5",0
37,17,"5",0
38,17,"5",0
39,17,"5",0
40,17,"5",0
41,17,"5",0
42,17,"5",0
43,17,"5",0
44,17,"5",0
45,17,"5",0
46,17,"5",0
47,17,"5",0
48,17,"5",0
49,17,"5",0
15,17,"6",NA
16,17,"6",NA
17,17,"6",NA
18,17,"6",NA
19,17,"6",NA
20,17,"6",NA
21,17,"6",NA
22,17,"6",NA
23,17,"6",NA
24,17,"6",NA
25,17,"6",0
26,17,"6",0
27,17,"6",0
28,17,"6",0
29,17,"6",0
30,17,"6",0
31,17,"6",0
32,17,"6",0
33,17,"6",0
34,17,"6",0
35,17,"6",0
36,17,"6",0
37,17,"6",0
38,17,"6",0
39,17,"6",0
40,17,"6",0
41,17,"6",0
42,17,"6",0
43,17,"6",0
44,17,"6",0
45,17,"6",0
46,17,"6",0
47,17,"6",0
48,17,"6",0
49,17,"6",0
15,16,"0",0
16,16,"0",0
17,16,"0",0
18,16,"0",0
19,16,"0",0
20,16,"0",0
21,16,"0",0.0038156593870149
22,16,"0",0
23,16,"0",0.0126552072727595
24,16,"0",0.0274465826050711
