"postpartum","age_grp","From","n","None","Withdrawal","Other.trad","Condom","Pill","Injectable","Implant","IUD","F.sterilization","Other.mod"
"6",">35","Pill",31.534072,0.0517747279831162,0,0,0,0.90771401168869,0,0.0405112603281936,0,0,0
"6",">35","Injectable",70.909351,0,0,0,0,0.0134730749404264,0.920643075692513,0.0658838493670602,0,0,0
"6",">35","Implant",87.706891,0,0,0,0,0.00811949884302706,0,0.991880501156973,0,0,0
"6",">35","IUD",16.73601,0,0,0,0,0,0,0,1,0,0
"6",">35","F.sterilization",20.08206,0,0,0,0,0,0,0,0,1,0
"6",">35","Other.mod",5.137654,0,0,0,0,0,0,0,0,0,1
"No","<18","None",132701.02491,0.988167694477939,0,0.00021137192454472,0.00494418924115417,0.000858616632092319,0.00328493493989134,0.00240789808586278,8.7259766289553e-05,0,3.80349322261372e-05
"No","<18","Withdrawal",19.324093,0,1,0,0,0,0,0,0,0,0
"No","<18","Other.trad",129.340213,0,0,1,0,0,0,0,0,0,0
"No","<18","Condom",857.16809,0.393937497349548,0,4.19796362804826e-05,0.604610247774564,0.000188022306894642,0.000709512696718396,0.000487856014105404,1.73302734440512e-05,0,7.55394844535387e-06
"No","<18","Pill",442.328928,0.48991721927321,0,5.38974850893056e-05,0.00136433020269361,0.467697149345937,0.0399401042528449,0.000995350688470955,2.22502679228453e-05,0,9.69848383103149e-06
"No","<18","Injectable",1390.527313,0.382576040293602,0,4.06473707934076e-05,0.00103147389841292,0.0203326271169114,0.583098787604755,0.0128963292191529,1.67802799892052e-05,0,7.31421638246396e-06
"No","<18","Implant",1272.591999,0.132325349612827,0,1.3257613296259e-05,0.000337789353499664,5.96861738847686e-05,0.000225059846196015,0.867030998699739,5.47308371384052e-06,0,2.38561684239603e-06
"No","<18","IUD",49.548482,0,0,0,0,0,0,0,1,0,0
"No","<18","F.sterilization",0,0,0,0,0,0,0,0,0,1,0
"No","<18","Other.mod",13.115542,0,0,0,0,0,0,0,0,0,1
"No","18-20","None",45703.523783,0.967939988270686,0,0.00358394564270699,0.00683395142669316,0.00351878895824175,0.0123432181903934,0.0048450381289238,0.000669052701894049,0,0.000266016680460562
"No","18-20","Withdrawal",47.775708,0,1,0,0,0,0,0,0,0,0
"No","18-20","Other.trad",202.715054,0.266005181237323,0,0.729992521378945,0.000911311170598766,0.000508714901178205,0.00177668767280431,0.000653323000733297,9.37227748299845e-05,0,5.85378635879946e-05
"No","18-20","Condom",826.752188,0.138240365236448,0,0.000251214059404964,0.859944338962143,0.000257468334721367,0.000899114984123638,0.000330111818984972,4.73990319740429e-05,0,2.99875721995521e-05
"No","18-20","Pill",561.263725,0.402205800551789,0,0.000840871604932697,0.00149908936020729,0.52977898403519,0.0265417225239868,0.0388954588034519,0.000147654605639722,0,9.04185148017407e-05
"No","18-20","Injectable",2206.073241,0.394748470791731,0,0.00392668212337273,0.00481486866367047,0.0129454316464243,0.579425435590854,0.00390697622841347,0.000143755693445111,0,8.83792620888474e-05
"No","18-20","Implant",1483.581037,0.152874019479207,0,0.000303934536563735,0.000535798251247889,0.000393339731909091,0.0128855233071089,0.832921942918896,5.23116186887764e-05,0,3.31301563782523e-05
"No","18-20","IUD",123.090818,0.298793874054409,0,0.000562398583155435,0.00103184481160944,0.00057566581488362,0.00201057281986774,0.000739648878155993,0.696219978618799,0,6.60164191196146e-05
"No","18-20","F.sterilization",0,0,0,0,0,0,0,0,0,1,0
"No","18-20","Other.mod",12.526675,0.539985167704944,0,0.00151693764529771,0.445607919875298,0.00152480509204305,0.00533567328975275,0.00201891155251051,0.000284844434353639,0,0.00372574040580022
"No","20-25","None",115004.508924,0.941279561005143,0.000462385404784973,0.00177349013591734,0.00504270910641489,0.012126714442757,0.0234073359066391,0.0139655145470689,0.00130905600601344,0,0.000633233445260573
"No","20-25","Withdrawal",138.136683,0.433477614490523,0.552438918265635,0.000423194309151874,0.0011881233723702,0.00297707302972665,0.00574245055374247,0.00329562700987834,0.000302117876266456,0,0.000154881092705621
"No","20-25","Other.trad",1108.84369,0.268963011691364,6.88875660349107e-05,0.722850914763801,0.000705280684713165,0.00177005079960865,0.00341413547940961,0.00195644695354063,0.00017919629333842,0,9.20757681898488e-05
"No","20-25","Condom",2228.186855,0.146050080421216,4.52801455279429e-05,0.00993684143682359,0.793841718719986,0.0127734378120869,0.00547892782292092,0.0143674138056334,0.000129655649448135,0,0.0173766441863594
"No","20-25","Pill",5428.420061,0.322076482609869,0.00115729670804516,0.00191304213658131,0.00242609236908195,0.619161898329486,0.0416255943880024,0.0112104581351922,0.000300142921008616,0,0.000128992402733633
"No","20-25","Injectable",11879.744269,0.328743342390794,9.88410748611083e-05,0.00206982854895557,0.00269613297450543,0.018724211879827,0.641490027565271,0.00342897938259812,0.00261423338286776,0,0.000134402800320129
"No","20-25","Implant",7534.129135,0.149281299069715,3.83697722354819e-05,0.000177175766600533,0.00581647219404801,0.00258612422025791,0.00967582234158338,0.828071685753119,0.00424574856563853,0,0.000107302316802687
"No","20-25","IUD",993.777962,0.0828793899650168,5.22287296559536e-05,0.000117611571378452,0.000265239972737076,0.0428972160542724,0.00211136968751623,0.00742700711233773,0.864223081155069,0,2.68557520154988e-05
"No","20-25","F.sterilization",12.431871,0,0,0,0,0,0,0,0,1,0
"No","20-25","Other.mod",189.308235,0.234045373706612,6.1524085143403e-05,0.00147405260032121,0.204581070852978,0.0031132908810151,0.00347579897401411,0.00339029983490873,0.00016103824512234,0,0.549697550819886
"No","25-35","None",190486.487983,0.931104634345061,0.000354441943479773,0.00192270526226074,0.00212833486623967,0.0154207542056795,0.0290544878309658,0.0162832935970248,0.00339494215350676,0,0.000336405795782643
"No","25-35","Withdrawal",515.009784,0.0703503278398916,0.761082131621034,0.000356699869853619,0.000278320558287633,0.00221839660657401,0.164132771404777,0.00103260488268775,0.000517337859961317,0,3.14093569334492e-05
"No","25-35","Other.trad",1942.981516,0.15293035230809,4.08735826418194e-05,0.815397997950353,0.00806719868192603,0.0111439054948727,0.00587565920459541,0.00607574797475463,0.000408333212887619,0,5.99315898797917e-05
"No","25-35","Condom",3088.730376,0.135682572322741,3.39458432049233e-05,0.000360708399557544,0.8143934463458,0.00829267194974008,0.00725231704274388,0.00467311507971158,0.0217631371354196,0,0.0075480858810802
"No","25-35","Pill",16965.920715,0.303684201419026,0.00159501626251053,0.00119378730825599,0.00354468401098915,0.659845000117652,0.0180326184813583,0.00492700666173027,0.00710803685349667,0,6.96488849806597e-05
"No","25-35","Injectable",29302.584767,0.278128117042341,7.18700763817963e-05,0.00315440716841133,0.00237366862397812,0.018272763314634,0.685657617602524,0.00750732831934059,0.00457952072445278,0,0.000254707127936395
"No","25-35","Implant",21115.281966,0.142915582755042,0.00141022804199341,0.000254604976664681,0.000180279646742552,0.00861843546770735,0.0111929878743354,0.831998641858625,0.00340380843063496,0,2.54309482564904e-05
"No","25-35","IUD",4212.761305,0.0708574481405655,3.75749264481562e-05,0.00985709617145897,0.000151491420660701,0.0162380973679506,0.00397734621418479,0.0136255354071217,0.885243203901627,0,1.22064499822623e-05
"No","25-35","F.sterilization",468.245822,0,0,0,0,0,0,0,0,1,0
"No","25-35","Other.mod",861.643307,0.160915270528518,2.89595462372579e-05,0.0246401585911636,0.000282924206993188,0.00145330944649842,0.00252394867810453,0.0014065543133191,0.000273000676719978,0,0.808475874012447
"No",">35","None",155606.672395,0.949218801455388,0.000155256215906159,0.00240555857114659,0.0015550674975778,0.0116686302752064,0.0167246907911768,0.0120858809520339,0.00556579173838207,0.000362882588265405,0.000257439914918077
"No",">35","Withdrawal",574.912855,0.088186945591251,0.896050453682462,0.000128065039345291,6.71835756536433e-05,0.000611460915396732,0.0140122104408905,0.000600830159876298,0.000316429721619118,1.53128113993608e-05,1.11080621046189e-05
"No",">35","Other.trad",4156.46348,0.0520058337800252,3.90400978212038e-06,0.932673826978374,4.02107647818874e-05,0.000325688310155585,0.00230794268655716,0.00248711298887901,0.0101325891469626,1.00323098697051e-05,1.28590246132944e-05
"No",">35","Condom",1692.843046,0.0793698154780955,5.99866845287907e-06,0.000129421413632504,0.896331556672132,0.000555802953578055,0.00739669182404497,0.0159096010436523,0.000269786363880505,2.13336873687981e-05,9.99189516163208e-06
"No",">35","Pill",12187.570779,0.199945906319361,0.000655489018709811,0.00218371153078243,0.000158858386827881,0.762239378628768,0.0193284108457013,0.00646752302676609,0.00778079126319157,3.83667153086328e-05,0.00120156426458341
"No",">35","Injectable",18036.546572,0.186683146296461,1.90666073655024e-05,0.00372126617792639,0.000150359972008375,0.0134686189375055,0.772165442189541,0.012201330391961,0.0115121374593125,3.88728597994463e-05,3.97591081203235e-05
"No",">35","Implant",16884.006034,0.0716654723742875,7.32356508904185e-06,0.00323676260591941,0.000779349855285864,0.00579050320965426,0.00403498262601879,0.911051213332451,0.00241844402793403,0.00100200915141942,1.39392519418984e-05
"No",">35","IUD",7785.287482,0.0469180637762648,3.74425170073694e-06,5.68658058046787e-05,3.60132292815347e-05,0.000916908977573961,0.000400309768730391,0.00162516413052991,0.948736233621021,8.74106509084039e-06,0.00129795537400212
"No",">35","F.sterilization",2103.701234,0,0,0,0,0,0,0,0,1,0
"No",">35","Other.mod",1002.647353,0.143020580425905,1.09350844541314e-05,0.000168274929178583,0.000110531968118297,0.000849827141558668,0.0012175325206255,0.00085343872119737,0.000387528070499524,2.51666935783906e-05,0.853356184444884
